Name: Barclay-Kingston | Temperature: -273.1
Name: Wolfeboro | Temperature: -3.9
Name: Franklin | Temperature: 1.9
Name: Germantown | Temperature: -0.9
Name: Gettysburg | Temperature: 1.1
Name: Englewood | Temperature: -3.3
Name: Hawaiian Paradise Park | Temperature: 20.6
Name: Elwood | Temperature: 22.6
Name: Elwood | Temperature: 22.6
Name: Framingham | Temperature: -1.3
Name: Fillmore | Temperature: -15.8
Name: Hawaiian Gardens | Temperature: 17.8
Name: Findlay | Temperature: 0.4
Name: Woodbury | Temperature: -8.0
Name: German Flatts | Temperature: -273.1
Name: Glasgow | Temperature: 0.9
Name: Great Bend | Temperature: -3.1
Name: Woodcrest | Temperature: 13.4
Name: Gladstone | Temperature: 31.0
Name: Gladeview | Temperature: 17.3
Name: Great Barrington | Temperature: -2.8
Name: Franconia | Temperature: 1.1
Name: Gladewater | Temperature: 10.0
Name: Englewood | Temperature: -3.3
Name: Woodbourne-Hyde Park | Temperature: -273.1
Name: Heath | Temperature: 1.7
Name: Gresham | Temperature: 4.0
Name: Hazel Dell South | Temperature: -273.1
Name: Gillette | Temperature: -1.9
Name: Gilford | Temperature: -4.1
Name: Great Falls | Temperature: 4.6
Name: Gresham Park | Temperature: 10.5
Name: Great Falls | Temperature: 4.6
Name: Hebron | Temperature: 6.7
Name: Hayden | Temperature: -0.5
Name: Frankfort | Temperature: 19.6
Name: Holualoa | Temperature: 20.2
Name: Fern Park | Temperature: 11.2
Name: Grants | Temperature: -2.0
Name: Ferndale | Temperature: -2.4
Name: Holtsville | Temperature: 0.0
Name: Fernandina Beach | Temperature: 5.3
Name: Heber Springs | Temperature: 6.5
Name: Frankfort | Temperature: 19.6
Name: Gifford | Temperature: 11.3
Name: Hayward | Temperature: 12.8
Name: Irondale | Temperature: 8.7
Name: Emmaus | Temperature: -1.6
Name: Emerson | Temperature: -0.2
Name: Griffith | Temperature: -1.1
Name: Glassboro | Temperature: 0.5
Name: Griffin | Temperature: 11.0
Name: Holyoke | Temperature: -1.5
Name: Heber | Temperature: -5.2
Name: Homeacre-Lyndora | Temperature: 0.4
Name: Fishkill | Temperature: -0.6
Name: Ferndale | Temperature: -2.4
Name: Endwell | Temperature: -1.5
Name: Fernley | Temperature: 0.4
Name: Enumclaw | Temperature: 1.6
Name: Ennis | Temperature: 5.3
Name: Ensley | Temperature: 8.6
Name: Glen Cove | Temperature: 2.4
Name: Glen Allen | Temperature: 1.4
Name: Fitzgerald | Temperature: 6.3
Name: Gladstone | Temperature: 31.0
Name: Enfield | Temperature: 31.5
Name: Homewood | Temperature: 8.4
Name: Franklin Lakes | Temperature: -0.8
Name: Woodhaven | Temperature: -2.3
Name: Gretna | Temperature: 13.5
Name: Fernway | Temperature: 0.5
Name: Hazel Dell North | Temperature: -273.1
Name: Fishers | Temperature: 1.1
Name: Enterprise | Temperature: 10.9
Name: Holmen | Temperature: -11.4
Name: Home Gardens | Temperature: 14.8
Name: Glen Burnie | Temperature: -0.0
Name: Lake Havasu City | Temperature: -273.1
Name: Holt | Temperature: -5.3
Name: Helena | Temperature: 0.0
Name: Lake in the Hills | Temperature: -273.1
Name: Helena | Temperature: 0.0
Name: Fitchburg | Temperature: -0.9
Name: Englewood | Temperature: -3.3
Name: Homestead | Temperature: 16.8
Name: Enid | Temperature: -1.5
Name: Glastonbury Center | Temperature: -1.7
Name: Englewood | Temperature: -3.3
Name: Homestead Meadows South | Temperature: 6.7
Name: Griswold | Temperature: -7.5
Name: Healdsburg | Temperature: 13.7
Name: Homeland Park | Temperature: 10.4
Name: Woodlake | Temperature: 0.3
Name: Irondale | Temperature: 8.7
Name: Enterprise | Temperature: 10.9
Name: Finneytown | Temperature: 2.9
Name: Fitchburg | Temperature: -0.9
Name: Woodstock | Temperature: -3.5
Name: Glastonbury | Temperature: -1.8
Name: Woodinville | Temperature: 3.1
Name: Glen Avon | Temperature: 14.5
Name: Homer | Temperature: 0.5
Name: Honolulu | Temperature: 23.0
Name: Grosse Ile | Temperature: -2.2
Name: Grinnell | Temperature: -10.9
Name: Irondequoit | Temperature: -2.1
Name: Woodlyn | Temperature: 1.8
Name: Woodland | Temperature: 11.8
Name: Groesbeck | Temperature: 3.2
Name: Ironwood | Temperature: -14.4
Name: Glencoe | Temperature: 18.4
Name: Woodstock | Temperature: -3.5
Name: Glenarden | Temperature: 0.7
Name: Homewood | Temperature: 8.7
Name: Irvington | Temperature: 1.0
Name: Kerman | Temperature: -4.0
Name: Homosassa Springs | Temperature: 5.4
Name: Irving | Temperature: 10.8
Name: Woodland Park | Temperature: -0.1
Name: Green Haven | Temperature: -273.1
Name: Kewanee | Temperature: -5.9
Name: Grosse Pointe Woods | Temperature: -2.3
Name: Greater Carrollwood | Temperature: -273.1
Name: Groton | Temperature: 0.8
Name: Woodridge | Temperature: -2.7
Name: Glen Ellyn | Temperature: -2.9
Name: Hoosick | Temperature: -1.4
Name: Grosse Pointe Park | Temperature: -2.3
Name: Hempstead | Temperature: 1.5
Name: Helena | Temperature: 0.0
Name: Ephrata | Temperature: -0.3
Name: Worthington | Temperature: 1.9
Name: Hondo | Temperature: 10.0
Name: Irondequoit | Temperature: -2.1
Name: Hopewell | Temperature: 0.9
Name: Hope | Temperature: 8.3
Name: Glen Rock | Temperature: -0.5
Name: Hopkins | Temperature: 4.6
Name: Henderson | Temperature: 11.0
Name: Key Biscayne | Temperature: 17.8
Name: Greater Landover | Temperature: -273.1
Name: Kent | Temperature: 9.5
Name: Hooksett | Temperature: -2.1
Name: Glen Carbon | Temperature: 2.2
Name: Kettering | Temperature: 3.0
Name: Groveland | Temperature: 11.3
Name: Woodstock | Temperature: -3.5
Name: Keokuk | Temperature: -5.0
Name: Henderson | Temperature: 11.0
Name: Hoover | Temperature: 8.3
Name: Great Neck | Temperature: 2.4
Name: Henderson | Temperature: 11.0
Name: Lake Park | Temperature: 18.1
Name: Woods Cross | Temperature: -2.3
Name: Hacienda Heights | Temperature: -273.1
Name: Woodlawn | Temperature: 0.9
Name: Ketchikan | Temperature: 2.0
Name: Kent | Temperature: 9.5
Name: Woodlawn | Temperature: 0.9
Name: Ironton | Temperature: -0.1
Name: Hornell | Temperature: -2.1
Name: Grovetown | Temperature: 11.6
Name: Kerrville | Temperature: 5.9
Name: Horsham | Temperature: 9.6
Name: Hoquiam | Temperature: 3.2
Name: Hopkinton | Temperature: 0.0
Name: Killeen | Temperature: 8.5
Name: Islip | Temperature: 0.5
Name: Woodward | Temperature: -3.3
Name: Hopatcong | Temperature: -1.1
Name: Gulf Gate Estates | Temperature: 12.0
Name: Greece | Temperature: -2.3
Name: Ishpeming | Temperature: -10.8
Name: Hendersonville | Temperature: 7.2
Name: Groton | Temperature: 0.8
Name: Grosse Pointe Farms | Temperature: -2.3
Name: Groton | Temperature: 0.8
Name: Gurnee | Temperature: -4.0
Name: Woodmere | Temperature: 1.4
Name: Helena Valley West Central | Temperature: -0.0
Name: Grove City | Temperature: 1.7
Name: Leesburg | Temperature: -0.6
Name: Keystone | Temperature: 12.6
Name: Kenton | Temperature: 2.9
Name: Horn Lake | Temperature: 5.0
Name: Woodmoor | Temperature: -6.8
Name: Hopkinsville | Temperature: 4.9
Name: Kentfield | Temperature: 13.2
Name: Guttenberg | Temperature: 2.1
Name: Grover Beach | Temperature: 15.8
Name: King of Prussia | Temperature: -0.1
Name: Woodmere | Temperature: 1.4
Name: Issaquah | Temperature: 3.0
Name: Grove City | Temperature: 1.7
Name: Keyport | Temperature: 1.1
Name: Greater Northdale | Temperature: 11.7
Name: Greatwood | Temperature: 15.7
Name: Wyandanch | Temperature: 1.0
Name: Wrentham | Temperature: -1.9
Name: Green Bay | Temperature: -10.3
Name: Guymon | Temperature: -2.0
Name: Wright-Patterson AFB | Temperature: 2.8
Name: Hope Mills | Temperature: 7.7
Name: Lake St. Louis | Temperature: -273.1
Name: Kentwood | Temperature: -5.8
Name: Irvine | Temperature: 17.0
Name: Hot Springs Village | Temperature: 7.4
Name: Kenwood | Temperature: 3.0
Name: Hereford | Temperature: 10.7
Name: Lake Jackson | Temperature: 16.2
Name: Iselin | Temperature: 1.1
Name: Gulfport | Temperature: 11.0
Name: Guilderland | Temperature: -1.8
Name: Lake Lorraine | Temperature: 11.6
Name: Islip | Temperature: 0.5
Name: Key Largo | Temperature: 19.4
Name: Hemet | Temperature: 10.8
Name: Erie | Temperature: -2.0
Name: Ithaca | Temperature: -1.6
Name: Gulfport | Temperature: 11.0
Name: Woodmore | Temperature: 0.2
Name: Green | Temperature: 0.4
Name: Hermantown | Temperature: -18.2
Name: Kilgore | Temperature: 10.0
Name: Wright | Temperature: -17.0
Name: Lake Ridge | Temperature: -0.1
Name: Woodway | Temperature: 10.0
Name: Hempstead | Temperature: 1.5
Name: Green Valley | Temperature: 15.0
Name: Henryetta | Temperature: 3.8
Name: Lake Los Angeles | Temperature: 7.4
Name: Kettering | Temperature: 3.0
Name: Killingworth | Temperature: 22.6
Name: Key West | Temperature: 19.1
Name: Guilford | Temperature: 5.0
Name: Island Lake | Temperature: -4.5
Name: Great Neck Plaza | Temperature: 2.4
Name: Green River | Temperature: -8.0
Name: Green Valley | Temperature: 15.0
Name: Lake Magdalene | Temperature: 11.7
Name: Wylie | Temperature: 10.3
Name: Green Hill | Temperature: -273.1
Name: Hopkinton | Temperature: 0.0
Name: Hendersonville | Temperature: 7.2
Name: Wooster | Temperature: -0.2
Name: Lake Lucerne | Temperature: 17.5
Name: Hercules | Temperature: 12.6
Name: Hackettstown | Temperature: -1.8
Name: Jackson | Temperature: 3.2
Name: Kihei | Temperature: 21.4
Name: Lake Worth | Temperature: 18.1
Name: Kinderhook | Temperature: -0.7
Name: Woodstock | Temperature: -3.5
Name: Kings Mountain | Temperature: 8.6
Name: Jackson | Temperature: 3.2
Name: Herkimer | Temperature: -2.8
Name: Groves | Temperature: 13.6
Name: Hermitage | Temperature: -0.0
Name: Lake Monticello | Temperature: -0.6
Name: Hermiston | Temperature: 0.7
Name: Kings Grant | Temperature: 9.1
Name: Wyoming | Temperature: -7.8
Name: Irvington | Temperature: 1.0
Name: Henderson | Temperature: 11.0
Name: Helena Valley Southeast | Temperature: -0.1
Name: Haddon Heights | Temperature: -273.1
Name: Woonsocket | Temperature: -2.3
Name: Haiku-Pauwela | Temperature: 21.1
Name: Jackson | Temperature: 3.2
Name: Lake Mary | Temperature: 11.2
Name: Hagerstown | Temperature: -0.2
Name: Wyoming | Temperature: -7.8
Name: Guthrie | Temperature: 0.1
Name: Kernersville | Temperature: 6.7
Name: Gunbarrel | Temperature: -4.6
Name: Islamorada | Temperature: 19.2
Name: Glen Ridge | Temperature: 0.6
Name: Lake Oswego | Temperature: 4.1
Name: Worth | Temperature: -2.1
Name: Leesburg | Temperature: -0.6
Name: Lakeland | Temperature: 11.0
Name: Ithaca | Temperature: -1.6
Name: Itasca | Temperature: -3.2
Name: Wynne | Temperature: 4.5
Name: Jackson | Temperature: 3.2
Name: Killingly | Temperature: -273.1
Name: Groveton | Temperature: 1.1
Name: Lakeland Highlands | Temperature: -273.1
Name: Lake Station | Temperature: -0.8
Name: Jackson | Temperature: 3.2
Name: Lake Ronkonkoma | Temperature: 0.4
Name: Lake Mohawk | Temperature: -1.0
Name: Haddam | Temperature: 15.0
Name: Greater Upper Marlboro | Temperature: -273.1
Name: Kingman | Temperature: 5.8
Name: Jackson | Temperature: 3.2
Name: Worcester | Temperature: -1.9
Name: Greater Sun Center | Temperature: 11.2
Name: Greece | Temperature: -2.3
Name: Lake Shore | Temperature: -0.0
Name: Lake Zurich | Temperature: -4.4
Name: Wyndham | Temperature: 1.3
Name: Herkimer | Temperature: -2.8
Name: Horseheads | Temperature: -3.2
Name: Greeneville | Temperature: 5.9
Name: Haddonfield | Temperature: 1.4
Name: Guntersville | Temperature: 6.9
Name: Wyomissing | Temperature: -0.8
Name: Greenbelt | Temperature: 0.5
Name: Lakeland | Temperature: 11.0
Name: Jacksonville | Temperature: 5.4
Name: Horseheads | Temperature: -3.2
Name: Kings Park | Temperature: 0.9
Name: Green | Temperature: 0.4
Name: Ives Estates | Temperature: 17.7
Name: Isla Vista | Temperature: 16.0
Name: Ephrata | Temperature: -0.3
Name: Greendale | Temperature: -7.4
Name: Haines City | Temperature: 11.4
Name: Lake Worth Corridor | Temperature: 18.0
Name: Lake Morton-Berrydale | Temperature: 2.4
Name: Kingsburg | Temperature: 11.9
Name: Kings Point | Temperature: 17.9
Name: Kingsbury | Temperature: 10.9
Name: Jacksonville | Temperature: 5.4
Name: Herndon | Temperature: -0.6
Name: Greeley | Temperature: -5.3
Name: Greenburgh | Temperature: 0.7
Name: Hermosa Beach | Temperature: 17.3
Name: Jacksonville | Temperature: 5.4
Name: Henrietta | Temperature: 7.1
Name: Jacksonville | Temperature: 5.4
Name: Jacksonville | Temperature: 5.4
Name: Hot Springs | Temperature: 8.5
Name: Kimberly | Temperature: -10.4
Name: Wytheville | Temperature: 1.5
Name: Houghton | Temperature: -11.4
Name: Lake Stevens | Temperature: 2.8
Name: Wyandotte | Temperature: 0.9
Name: Kingsgate | Temperature: 3.2
Name: Jacksonville | Temperature: 5.4
Name: Hernando | Temperature: 6.8
Name: Houma | Temperature: 11.8
Name: King City | Temperature: 11.7
Name: Worthington | Temperature: 1.9
Name: Xenia | Temperature: 2.5
Name: Hales Corners | Temperature: -7.6
Name: Lakeland North | Temperature: 2.6
Name: Halawa | Temperature: 23.1
Name: Lake Shore | Temperature: -0.0
Name: Hershey | Temperature: 0.4
Name: Houston | Temperature: 16.5
Name: Haledon | Temperature: -0.2
Name: Hewitt | Temperature: 10.0
Name: Greenfield | Temperature: -7.5
Name: Jacinto City | Temperature: 16.0
Name: Leesville | Temperature: 14.1
Name: Hackensack | Temperature: 1.2
Name: Lake Wales | Temperature: 10.1
Name: Yakima | Temperature: 0.0
Name: Kingston | Temperature: 25.8
Name: Yarmouth | Temperature: 0.2
Name: Lakeland South | Temperature: 2.3
Name: Kingsland | Temperature: 4.9
Name: Kingsport | Temperature: 3.5
Name: Yankton | Temperature: -7.0
Name: Howard | Temperature: -0.7
Name: Greenfield | Temperature: -7.5
Name: Lakeside | Temperature: 4.7
Name: Greenacres | Temperature: 16.0
Name: Houlton | Temperature: -13.5
Name: Greenfield | Temperature: -7.5
Name: Hailey | Temperature: -10.2
Name: Huber Heights | Temperature: -273.1
Name: Howland Center | Temperature: -0.0
Name: Half Moon | Temperature: 7.2
Name: Jacksonville Beach | Temperature: 7.6
Name: Hesperia | Temperature: 4.9
Name: Greenfield | Temperature: -7.5
Name: Greencastle | Temperature: 1.1
Name: Hewlett | Temperature: 1.6
Name: Hamburg | Temperature: 6.0
Name: Yardville-Groveville | Temperature: -273.1
Name: Kingston | Temperature: 25.8
Name: Lakes | Temperature: -4.0
Name: Jamestown | Temperature: -3.0
Name: Lakes by the Bay | Temperature: 15.9
Name: Kingston | Temperature: 25.8
Name: Kinnelon | Temperature: -1.0
Name: Greenville | Temperature: 7.1
Name: Yarmouth | Temperature: 0.2
Name: Lakes of the Four Seasons | Temperature: -1.0
Name: Halfmoon | Temperature: -1.5
Name: Greensburg | Temperature: -0.9
Name: Greenville | Temperature: 7.1
Name: Hickory Hills | Temperature: -273.1
Name: Kingsville | Temperature: 20.2
Name: Lakeway | Temperature: 8.5
Name: Greenfield | Temperature: -7.5
Name: Hubbard | Temperature: 0.3
Name: Jamestown | Temperature: -3.0
Name: Hibbing | Temperature: -21.9
Name: Half Moon Bay | Temperature: 12.7
Name: Jasper | Temperature: -0.5
Name: Greensboro | Temperature: 4.9
Name: Jasmine Estates | Temperature: 10.4
Name: Halfway | Temperature: 0.2
Name: Highland Heights | Temperature: -273.1
Name: Greenville | Temperature: 7.1
Name: Greenville | Temperature: 7.1
Name: Howell | Temperature: -4.6
Name: Lakeside | Temperature: 4.7
Name: Hallandale | Temperature: 18.1
Name: Greenville | Temperature: 7.1
Name: Lakeside | Temperature: 4.7
Name: Hudson | Temperature: 2.2
Name: Yeadon | Temperature: 10.3
Name: Hudson | Temperature: 2.1
Name: Highland | Temperature: 8.6
Name: Yonkers | Temperature: 1.9
Name: Highland | Temperature: 8.6
Name: Kirby | Temperature: 9.2
Name: Kittery | Temperature: -0.7
Name: Hamburg | Temperature: 6.0
Name: Yeehaw Junction | Temperature: -273.1
Name: Yorktown Heights | Temperature: -273.1
Name: Kinston | Temperature: 7.7
Name: Lakeville | Temperature: -15.9
Name: Greenville | Temperature: 7.1
Name: Greensburg | Temperature: -0.9
Name: Hudson | Temperature: 2.2
Name: Kirkland | Temperature: 3.4
Name: Greenfield | Temperature: -7.5
Name: Jasper | Temperature: -0.6
Name: Herrin | Temperature: 2.8
Name: Highland Heights | Temperature: -273.1
Name: Yorketown | Temperature: 0.2
Name: Kirtland | Temperature: -1.3
Name: York | Temperature: 1.5
Name: Janesville | Temperature: -7.0
Name: York | Temperature: 1.5
Name: Kirksville | Temperature: -3.6
Name: Kirtland | Temperature: -1.3
Name: Haltom City | Temperature: 10.6
Name: Greenville | Temperature: 7.1
Name: Hidalgo | Temperature: 12.4
Name: Highland Village | Temperature: 10.0
Name: Knik-Fairview | Temperature: -4.0
Name: Lehi | Temperature: -0.8
Name: Kirkland | Temperature: 3.4
Name: Hamden | Temperature: 0.1
Name: Hicksville | Temperature: 1.3
Name: Lakeville | Temperature: -15.9
Name: Hudson | Temperature: 2.2
Name: York | Temperature: 1.5
Name: Yorba Linda | Temperature: 16.3
Name: Hialeah Gardens | Temperature: 17.2
Name: Hamlin | Temperature: -2.3
Name: York | Temperature: 1.5
Name: Hudson | Temperature: 2.1
Name: Knoxville | Temperature: 6.8
Name: Kosciusko | Temperature: 8.3
Name: Ypsilanti | Temperature: -3.2
Name: Yorktown | Temperature: 1.6
Name: Highland | Temperature: 8.6
Name: Hammond | Temperature: -1.2
Name: Hudson Falls | Temperature: -1.2
Name: Hillcrest Heights | Temperature: -273.1
Name: Kiryas Joel | Temperature: -0.8
Name: Jamesburg | Temperature: 0.5
Name: Lakewood | Temperature: -3.7
Name: Leicester | Temperature: 11.1
Name: Highland Park | Temperature: -3.6
Name: Jeannette | Temperature: -0.9
Name: Highland Park | Temperature: -3.6
Name: Hammond | Temperature: -1.2
Name: Kokomo | Temperature: 0.6
Name: Hudson | Temperature: 2.1
Name: Ham Lake | Temperature: -15.5
Name: Hueytown | Temperature: 8.4
Name: Hudson | Temperature: 2.1
Name: Greenville | Temperature: 7.1
Name: Hialeah | Temperature: 17.2
Name: Leisure City | Temperature: 16.8
Name: High Point | Temperature: 4.6
Name: Yazoo City | Temperature: 9.4
Name: Hamilton | Temperature: 2.9
Name: Hull | Temperature: 11.1
Name: Highland | Temperature: 8.6
Name: Highland Park | Temperature: -3.6
Name: Huntington | Temperature: 0.2
Name: La Canada Flintridge | Temperature: 15.2
Name: Lakewood | Temperature: -3.7
Name: Lakewood | Temperature: -3.7
Name: Hampton | Temperature: 6.1
Name: Harvey | Temperature: -1.3
Name: Hickory | Temperature: 4.3
Name: Lemon Grove | Temperature: 16.5
Name: La Homa | Temperature: -273.1
Name: Klamath Falls | Temperature: 0.7
Name: Huntington | Temperature: 0.2
Name: Greenlawn | Temperature: 0.9
Name: Yukon | Temperature: 1.2
Name: Hammonton | Temperature: 0.2
Name: Hampton | Temperature: 6.1
Name: Hudson | Temperature: 2.1
Name: Hampstead | Temperature: -1.4
Name: Lampasas | Temperature: 8.5
Name: Leisure Village West-Pine Lake Park | Temperature: -0.3
Name: Lenoir City | Temperature: 7.0
